scene_id,group,label,experiment_name,iteration,method,psnr,ssim,lpips,gaussian_count,estimated_elapsed_sec
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,20000,ours_20000,45.92483139038086,0.990864098072052,0.0229481253772974,234093,190.742625
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,25000,ours_25000,45.86793518066406,0.9905796051025391,0.02288110740482807,234093,238.428282
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,30000,ours_30000,46.41163635253906,0.9902257323265076,0.022467277944087982,234093,286.113938
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,0,ours_0,11.471595644950867,0.5478169582784176,0.5848688893020153,150000,0.0
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,500,ours_500,33.504276275634766,0.9594552516937256,0.19728253781795502,150000,5.077863
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,1000,ours_1000,37.84383773803711,0.9746806621551514,0.12018502503633499,196397,10.155726
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,2000,ours_2000,42.046504974365234,0.9845480918884277,0.06774812191724777,219289,20.311452
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,3000,ours_3000,43.756771087646484,0.9876732230186462,0.05113854631781578,232029,30.467178
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,5000,ours_5000,44.71657180786133,0.9897156357765198,0.03767894580960274,232530,50.778631
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,7000,ours_7000,45.30638122558594,0.9909864068031311,0.03451789170503616,230677,71.090083
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,10000,ours_10000,44.96014404296875,0.9914379715919495,0.03064677119255066,228092,101.557262
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,15000,ours_15000,47.20839309692383,0.9930108189582825,0.023795319721102715,223191,152.335892
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,20000,ours_20000,47.37376022338867,0.9934351444244385,0.02044239453971386,223191,203.114523
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,25000,ours_25000,47.582855224609375,0.9937329888343811,0.018811797723174095,223191,253.893154
room_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,30000,ours_30000,47.51869201660156,0.9939653873443604,0.01822969689965248,223191,304.671785
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,0,ours_0,13.217484593391418,0.5842415145598352,0.5523204933851957,150000,0.0
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,500,ours_500,25.23045539855957,0.9274194836616516,0.22529764473438263,150000,5.060116
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,1000,ours_1000,27.633712768554688,0.9360203742980957,0.18631772696971893,203852,10.120232
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,2000,ours_2000,30.81367301940918,0.9531877636909485,0.11560770124197006,252362,20.240465
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,3000,ours_3000,32.48971176147461,0.9594734311103821,0.10575001686811447,269085,30.360697
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,5000,ours_5000,36.92288589477539,0.9669368863105774,0.08710240572690964,262188,50.601161
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,7000,ours_7000,38.90657043457031,0.9774859547615051,0.060277629643678665,258724,70.841626
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,10000,ours_10000,40.10200881958008,0.979303777217865,0.051782820373773575,256051,101.202323
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,15000,ours_15000,42.9247932434082,0.9864783883094788,0.03456087037920952,252499,151.803484
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,20000,ours_20000,44.896484375,0.98984694480896,0.025062086060643196,252499,202.404646
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,25000,ours_25000,44.83021545410156,0.9889597296714783,0.026738805696368217,252499,253.005807
office_0,extension,prior_50k_30000,03-24-prior50k-30k-2026,30000,ours_30000,44.9882698059082,0.9886220097541809,0.026607075706124306,252499,303.606968
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,0,ours_0,11.482788741588593,0.5491255177184939,0.5829005064442754,175000,0.0
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,500,ours_500,33.52216720581055,0.9586456418037415,0.21327240765094757,175000,5.188069
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,1000,ours_1000,37.80891418457031,0.9740979671478271,0.12293178588151932,211088,10.376138
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,2000,ours_2000,41.77775192260742,0.9840312004089355,0.07190670818090439,233278,20.752275
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,3000,ours_3000,43.30350875854492,0.9869202971458435,0.052088167518377304,244716,31.128413
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,5000,ours_5000,44.84886169433594,0.9899986386299133,0.037822604179382324,237394,51.880688
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,7000,ours_7000,45.589473724365234,0.9908819198608398,0.03375682979822159,233568,72.632963
